rate,pop_idx,pop_name,n_trials_with_both_peaks,f0_hz_mean,f0_hz_std,flow_hz_mean,flow_hz_std,flow_over_f0_mean,flow_over_f0_std,flow_over_f0_sem,freq_resolution_hz_mean,consistent_with_0.5_subharmonic
10.34,2,L4E,10.0,79.3701171875,2.2536588048535915,39.4775390625,1.855932701955203,0.49769628029202845,0.025927011505162006,0.008198840927770235,0.244140625,True
10.34,3,L4I,10.0,78.955078125,1.4881678972216745,39.5751953125,2.4290322268205573,0.5016053538770943,0.03531872731225678,0.01116876223651284,0.244140625,True
10.34,4,L5E,10.0,80.4931640625,3.042901646281311,39.2333984375,2.097179179420059,0.487969332709789,0.030668822613463674,0.009698333261422299,0.244140625,False
10.34,5,L5I,10.0,78.41796875,1.6945852975026523,39.1357421875,2.694287189557145,0.49914552777990434,0.03364665897750244,0.01064000780238598,0.244140625,True
10.34,6,L6E,10.0,79.5166015625,3.031999842654638,39.7705078125,2.120419071211388,0.5006457309358889,0.030368469730205263,0.009603353340132775,0.244140625,True
10.34,7,L6I,10.0,78.41796875,3.0139256566427663,38.7451171875,2.4952026538349483,0.4948757641199867,0.039192976938309206,0.012393907540750967,0.244140625,False
10.59,0,L23E,10.0,80.126953125,2.611277726000183,40.0634765625,3.2090023053427346,0.5010189770019325,0.049482902133659204,0.01564786759775687,0.244140625,True
10.59,1,L23I,10.0,78.8818359375,2.17591259398408,38.9404296875,2.431212442429957,0.494394933424794,0.03957963453685341,0.012516179409352037,0.244140625,False
10.59,2,L4E,10.0,77.9052734375,2.3202637718327304,40.1123046875,2.4032665434227956,0.5154275047341813,0.03655760317573707,0.011560529183193393,0.244140625,False
10.59,3,L4I,10.0,79.7607421875,2.7979883763754523,40.4052734375,2.431212442429957,0.5068688125182089,0.03053450396072326,0.009655857973931805,0.244140625,False
10.59,4,L5E,10.0,78.662109375,2.210188176662494,40.1611328125,2.0434374234195505,0.5109250622682315,0.03008319882706683,0.009513142759723703,0.244140625,False
10.59,5,L5I,10.0,78.7841796875,1.9225374508459014,39.9658203125,1.8736898295263567,0.5075521429841598,0.02660491497015143,0.008413212826078913,0.244140625,False
10.59,6,L6E,10.0,78.90625,2.5156885195677163,40.33203125,2.086890680315704,0.5118198026312346,0.034696564506013106,0.010972017082195636,0.244140625,False
10.59,7,L6I,10.0,78.6865234375,2.0908537867004195,38.818359375,3.0817213913999817,0.4938948666227178,0.04439101060510546,0.01403767011488226,0.244140625,False
10.85,0,L23E,10.0,78.6376953125,1.5417200715033876,39.697265625,2.3843151142226544,0.5050924535394739,0.03366595667561564,0.010646110270349583,0.244140625,False
10.85,1,L23I,10.0,79.0771484375,2.398853333605151,39.8193359375,2.104744558010116,0.5035096338919005,0.020936180314754728,0.006620601529860586,0.244140625,False
10.85,2,L4E,10.0,78.955078125,2.1102438812972584,38.9404296875,1.994230266087703,0.4935351416902744,0.028737223332778655,0.009087507936051543,0.244140625,False
10.85,3,L4I,10.0,77.783203125,1.9907402150287312,40.380859375,2.433798911786295,0.5194443317989521,0.03409537027191602,0.01078190277260491,0.244140625,False
10.85,4,L5E,10.0,78.955078125,2.3166931443565217,39.306640625,1.9085350585219034,0.49849707371559393,0.03325686562390533,0.010516744320969754,0.244140625,True
10.85,5,L5I,10.0,79.4189453125,2.350324663321439,39.4775390625,2.745421364520128,0.4982124345803783,0.04736599447996316,0.014978442619564627,0.244140625,True
10.85,6,L6E,10.0,78.4912109375,2.753129854172733,40.0634765625,2.2536588048535915,0.5111008183731439,0.03548017264576009,0.011219815733660434,0.244140625,False
10.85,7,L6I,10.0,79.0771484375,2.58489471339188,40.5029296875,2.1141632113731097,0.5126578901622161,0.031175821084725636,0.00985866025536342,0.244140625,False
11.1,0,L23E,10.0,77.83203125,1.9993711118589759,39.4775390625,2.1989227451063065,0.5072027855091829,0.02450334299989057,0.007748637416799719,0.244140625,False
11.1,1,L23I,10.0,78.955078125,2.6625136779529335,39.55078125,2.0198036533188244,0.5011044070883958,0.02345391659679854,0.00741677964975084,0.244140625,True
11.1,2,L4E,10.0,77.9296875,1.5172553628152887,39.599609375,2.8490047509168055,0.5082038746007108,0.03577820478000599,0.011314061769674246,0.244140625,False
11.1,3,L4I,10.0,79.19921875,2.3815358673120666,39.94140625,3.0454035409204443,0.5049200368023913,0.04367044303878589,0.013809806643120832,0.244140625,False
11.1,4,L5E,10.0,78.515625,2.290820341178619,39.6484375,2.3843151142226544,0.5052449473538988,0.03170677352939359,0.010026562160801947,0.244140625,False
11.1,5,L5I,10.0,78.955078125,2.529864482776751,40.3076171875,2.117293451777578,0.5106161823477746,0.024238067517294442,0.007664749943559306,0.244140625,False
11.1,6,L6E,10.0,79.4677734375,2.217517349192499,40.283203125,2.14077904263768,0.5067808639846858,0.019618653211017446,0.006203962877179111,0.244140625,False
11.1,7,L6I,10.0,79.2724609375,2.2079396886681746,38.671875,2.144488163020912,0.48842056757942875,0.034756720778795734,0.010991040165949586,0.244140625,False
11.36,0,L23E,10.0,78.0029296875,1.6367338347264622,37.6953125,1.2352647110032733,0.48345057221073134,0.0190191015737294,0.006014368002307775,0.244140625,False
11.36,1,L23I,10.0,76.66015625,1.2815768024107765,39.453125,2.6475472093214765,0.5145409581207547,0.03159020162955001,0.009989698889334072,0.244140625,False
11.36,2,L4E,10.0,77.4658203125,1.2504513243656257,38.525390625,2.6087402871286236,0.4975281475929374,0.03635131312576827,0.011495294541540257,0.244140625,True
11.36,3,L4I,10.0,78.7841796875,2.455067032578473,39.3310546875,2.044085516497508,0.49958810695810935,0.028633258358217884,0.009054631324402193,0.244140625,True
11.36,4,L5E,10.0,78.564453125,2.0452191852148136,39.5263671875,2.7965678372537446,0.5029654567345895,0.030586461856909348,0.009672288503369667,0.244140625,True
11.36,5,L5I,10.0,79.736328125,2.4446592910831493,38.8671875,2.25468710146441,0.48779412962353225,0.031034233464698156,0.00981388631858649,0.244140625,False
11.36,6,L6E,10.0,77.9052734375,1.6536410274085347,39.990234375,2.451692739452219,0.5137511423713844,0.03693925020936905,0.011681216572045787,0.244140625,False
11.36,7,L6I,10.0,78.4912109375,1.891980458587674,39.013671875,2.035481536570766,0.49753894204896065,0.03293760326002618,0.010415784696866996,0.244140625,True
11.61,0,L23E,10.0,78.4423828125,1.53569434185744,39.94140625,2.9949685749378827,0.5093876439836358,0.04020774570736941,0.012714805601614533,0.244140625,False
11.61,1,L23I,10.0,79.4921875,2.6249375108819555,39.4775390625,2.918476269974337,0.496693163718236,0.03359379807404392,0.01062329171697566,0.244140625,False
11.61,2,L4E,10.0,80.0537109375,2.340158607273602,39.990234375,2.4462841894287792,0.4999981488642252,0.03519020246573578,0.011128119111419846,0.244140625,True
11.61,3,L4I,10.0,79.4677734375,2.1753037767942156,40.771484375,2.1806251638955505,0.513659895673343,0.03566308892916862,0.011277658941330817,0.244140625,False
11.61,4,L5E,10.0,77.7099609375,2.5110772874217733,37.939453125,2.2704932281864334,0.4890659591242317,0.03880627863746951,0.012271622800953922,0.244140625,False
11.61,5,L5I,10.0,78.4912109375,0.721030482856012,39.3798828125,2.201932495687052,0.5017784225978035,0.029022491062448637,0.009177717512921778,0.244140625,True
11.61,6,L6E,10.0,79.052734375,2.239952352713382,39.55078125,2.563153604821553,0.5006091405485915,0.03484312793975173,0.011018364509426557,0.244140625,True
11.61,7,L6I,10.0,78.9794921875,1.9909065466674916,38.18359375,0.663136353758573,0.4837436720034042,0.014858414228745528,0.004698643138108996,0.244140625,False
11.86,0,L23E,10.0,79.2724609375,2.177738024333639,39.404296875,1.8313259347702089,0.4970197103613468,0.017174795861795152,0.005431147327170713,0.244140625,True
11.86,1,L23I,10.0,79.3701171875,2.37387616075434,40.185546875,2.447366855642186,0.5067379548557701,0.03458184114952096,0.01093573837146217,0.244140625,False
11.86,2,L4E,10.0,78.2958984375,2.0492628824388754,39.0869140625,2.2329934331244337,0.49969199454988156,0.03408520629460559,0.010778688640766186,0.244140625,True
11.86,3,L4I,10.0,77.490234375,1.566225484859298,38.7939453125,2.279953354401116,0.5006699872794649,0.028351254568509336,0.008965453895974378,0.244140625,True
11.86,4,L5E,10.0,78.857421875,1.794059870202523,38.57421875,1.794059870202523,0.4893865023084831,0.02533637435653136,0.00801206506173221,0.244140625,False
11.86,5,L5I,10.0,78.759765625,1.9673149893739348,40.8447265625,2.6296009331790535,0.5188226488457722,0.03496046202087203,0.011055468803776869,0.244140625,False
11.86,6,L6E,10.0,78.6865234375,2.81450835682707,39.6240234375,2.713880482398915,0.5046666680518763,0.045664864652818826,0.014440498134622164,0.244140625,False
11.86,7,L6I,10.0,78.2470703125,1.761463283033314,39.453125,1.8131539637543779,0.504352442360037,0.023788348137325062,0.0075225361886971116,0.244140625,False
12.12,0,L23E,10.0,78.7353515625,3.0520290678058557,39.794921875,2.809680420187511,0.5061695758562539,0.04187337254320782,0.013241523054929406,0.244140625,False
12.12,1,L23I,10.0,78.02734375,1.9706784983939207,38.1103515625,1.7771842614835596,0.4889632847096733,0.030952976685905763,0.009788190668955246,0.244140625,False
12.12,2,L4E,10.0,78.1982421875,1.756945737788847,38.5986328125,2.0537823712859997,0.49363238904830853,0.02472193216358627,0.007817761379710698,0.244140625,False
12.12,3,L4I,10.0,78.466796875,1.7911042506168342,39.5263671875,2.044085516497508,0.504116029697615,0.031487394896263565,0.00995718854573541,0.244140625,False
12.12,4,L5E,10.0,79.052734375,1.8189887462172538,40.966796875,1.7370433423770522,0.5185795278140553,0.027130151350669866,0.008579307153321029,0.244140625,False
12.12,5,L5I,10.0,78.41796875,1.8226259998918515,40.0146484375,2.215126816386891,0.5106574450748154,0.03327383892443205,0.010522111749877253,0.244140625,False
12.12,6,L6E,10.0,78.2470703125,2.7313942784567726,39.16015625,2.77218786034431,0.5007471222410935,0.035648774618112535,0.011273132358723481,0.244140625,True
12.12,7,L6I,10.0,77.83203125,1.3801085238085986,38.7451171875,1.2398135187899189,0.49792313770584107,0.017570022321882577,0.005556128907714903,0.244140625,True
12.37,0,L23E,10.0,79.4921875,1.4837109602966567,39.1845703125,2.6526702495127963,0.49312224581382,0.03485456462857285,0.011021981107983091,0.244140625,False
12.37,1,L23I,10.0,79.58984375,1.7829510335454626,38.525390625,1.120567348831934,0.48430462173514954,0.018896823246909947,0.005975700200185382,0.244140625,False
12.37,2,L4E,10.0,78.955078125,2.0432753680306273,38.623046875,2.749639622358334,0.48980890332914007,0.041762004972476154,0.01320630553683021,0.244140625,False
12.37,3,L4I,10.0,78.8818359375,2.7075282147268953,40.5029296875,1.7318886164715743,0.5137968989063812,0.023571510625071273,0.007453966146608447,0.244140625,False
12.37,4,L5E,10.0,78.759765625,2.3081011016110726,38.916015625,2.0270044021947577,0.4944478653812057,0.02880597001432554,0.009109247545578186,0.244140625,False
12.37,5,L5I,10.0,78.7109375,2.3081011016110726,38.4521484375,1.838724532502442,0.48914981352383524,0.03175390259095473,0.010041465678653896,0.244140625,False
12.37,6,L6E,10.0,79.0771484375,2.6431660260957157,38.623046875,2.248804787498567,0.4886042289160975,0.027107266200128325,0.008572070233290319,0.244140625,False
12.37,7,L6I,10.0,78.1005859375,2.0889524339700585,40.283203125,2.204787953148448,0.5160399537733646,0.03003049875562452,0.009496477533862574,0.244140625,False
12.63,0,L23E,10.0,81.7138671875,1.3908637100294352,39.74609375,2.8606040365332452,0.4865917459138277,0.03689961218345539,0.011668681927661791,0.244140625,False
12.63,1,L23I,10.0,79.8583984375,2.3960909497620895,40.0390625,2.895580546005403,0.5017325285569266,0.03833437603284297,0.012122394094515345,0.244140625,True
12.63,2,L4E,10.0,78.7841796875,1.8630558626676355,39.94140625,1.3868104429779162,0.5073437531568931,0.02410848336087591,0.007623771835263897,0.244140625,False
12.63,3,L4I,10.0,78.9306640625,2.4898886180854483,37.9150390625,1.4785688741466054,0.4810135785296078,0.028581124087829136,0.009038145020544243,0.244140625,False
12.63,4,L5E,10.0,80.4443359375,2.169206206911107,39.306640625,2.336051447657442,0.4888102097646795,0.029840215375521662,0.009436304645662513,0.244140625,False
12.63,5,L5I,10.0,78.125,1.6677979762304034,38.6474609375,1.993565965514279,0.49494143421286446,0.02872530703127892,0.0090837396706491,0.244140625,False
12.63,6,L6E,10.0,78.857421875,2.0619888442903527,38.6474609375,2.713880482398915,0.4908177325606699,0.04289184411089517,0.013563592043530847,0.244140625,False
12.63,7,L6I,10.0,79.39453125,2.3184077318449745,38.8427734375,1.9715184790374922,0.48983640072179097,0.03300065729572907,0.010435724133715667,0.244140625,False
12.88,0,L23E,10.0,78.466796875,2.2704932281864334,39.404296875,2.5791235637195813,0.5026365761538155,0.037041231122028034,0.011713465768232297,0.244140625,True
12.88,1,L23I,10.0,78.1005859375,2.1328757450972105,38.6474609375,2.3671710717051178,0.4950411403211635,0.031204461931295002,0.009867717286290881,0.244140625,False
12.88,2,L4E,10.0,79.2724609375,2.042789124728292,39.6240234375,2.0749559451409363,0.4999667425726015,0.02572180037202763,0.008133947469577367,0.244140625,True
12.88,3,L4I,10.0,78.3935546875,2.1698167349859347,39.501953125,1.8116923319458826,0.5040763041444403,0.023444067113293315,0.007413664969585563,0.244140625,False
12.88,4,L5E,10.0,78.61328125,1.2395464039492037,40.478515625,1.87633890455138,0.5151397153207099,0.02786912633630925,0.008812991562172096,0.244140625,False
12.88,5,L5I,10.0,79.0283203125,2.2406913914192654,39.453125,2.0754346522519636,0.49916820467203193,0.02049627715846081,0.006481491937482005,0.244140625,True
12.88,6,L6E,10.0,78.80859375,2.192135697569418,39.55078125,2.2316583985680483,0.5018228641747121,0.02379729644853098,0.007525365893159382,0.244140625,True
12.88,7,L6I,10.0,79.1748046875,2.6745503634962104,39.3310546875,2.337326855743537,0.49726692086593516,0.034116921137366044,0.0107887177546419,0.244140625,True
13.9,0,L23E,10.0,78.369140625,2.5990754268670755,38.037109375,2.1555772306176175,0.4855730108587773,0.02667573732664302,0.008435608821656298,0.244140625,False
13.9,1,L23I,10.0,79.931640625,2.5995849995465856,39.3310546875,2.8759586007680475,0.4923849579189764,0.03720354297837677,0.011764793283963501,0.244140625,False
13.9,2,L4E,10.0,79.638671875,2.161713244255728,38.8916015625,2.699198846518212,0.4884726471145787,0.0332031644358011,0.010499762514223103,0.244140625,False
13.9,3,L4I,10.0,78.41796875,2.002680783238545,39.6240234375,2.1409337176165772,0.5055616073900178,0.029713512512945895,0.00939623768248224,0.244140625,False
13.9,4,L5E,10.0,78.7109375,1.7309323530137264,39.5751953125,2.3259653746590803,0.5032972228483279,0.0365483006060424,0.011557587452360633,0.244140625,False
13.9,5,L5I,10.0,77.7587890625,1.303354278812416,39.892578125,2.4446592910831493,0.5129988136825016,0.029507313611766815,0.009331031864607252,0.244140625,False
13.9,6,L6E,10.0,79.0771484375,3.0285029772597123,39.2822265625,2.556556362871157,0.4968515489072036,0.02792662945464808,0.008831175644823388,0.244140625,False
13.9,7,L6I,10.0,78.3447265625,1.7994045567813222,40.478515625,2.1058455715671704,0.5165873712883349,0.02217264153980096,0.007011604900823399,0.244140625,False
13.14,0,L23E,10.0,78.4423828125,2.1316333534117162,40.0634765625,1.7883289208406616,0.5112637964816679,0.030851160104742443,0.009755993438950498,0.244140625,False
13.14,1,L23I,10.0,79.1015625,1.707045651318606,39.4775390625,3.2614076710960065,0.49866558739153694,0.03345669049747319,0.010579934494332716,0.244140625,True
13.14,2,L4E,10.0,78.8818359375,2.4615327091740777,38.57421875,2.6445437515091017,0.4891997970211226,0.032596984908237814,0.010308071716416624,0.244140625,False
13.14,3,L4I,10.0,78.7841796875,1.90870855382325,39.599609375,2.4163207760280776,0.5026137786073301,0.027519410031457612,0.0087024015563492,0.244140625,True
13.14,4,L5E,10.0,78.7841796875,2.0265142548288217,38.4765625,2.0754346522519636,0.4884512727764032,0.024771136957337188,0.00783332130171587,0.244140625,False
13.14,5,L5I,10.0,79.345703125,1.3020833333333333,39.1357421875,2.3446822961295903,0.4931738226531796,0.02760608740530344,0.008729811348644673,0.244140625,False
13.14,6,L6E,10.0,77.9541015625,1.6318710346710261,40.478515625,1.403897047711447,0.5194500066376309,0.020503535266662407,0.0064837871528241045,0.244140625,False
13.14,7,L6I,10.0,78.02734375,1.0046418855475887,39.3798828125,1.7072396227585047,0.5047623003645537,0.02248765247643215,0.007111220105585152,0.244140625,False
13.39,0,L23E,10.0,78.41796875,2.4570893841934676,39.4287109375,1.6845899694404665,0.5032942920752286,0.027388627014320707,0.008661044335007055,0.244140625,False
13.39,1,L23I,10.0,78.662109375,2.855969975436855,39.1845703125,2.217517349192499,0.49932444314529717,0.04244210660708623,0.013421372557407354,0.244140625,True
13.39,2,L4E,10.0,78.8818359375,1.641582229947222,39.4287109375,2.571537322481276,0.49971420146344503,0.028367042952479937,0.008970446621366417,0.244140625,True
13.39,3,L4I,10.0,78.5888671875,2.2477737998874825,39.6240234375,2.4898886180854483,0.5047857298220724,0.03791515209084463,0.01198982384387644,0.244140625,False
13.39,4,L5E,10.0,78.9306640625,2.5735968181142077,40.6005859375,2.347505174946433,0.5144164826244003,0.0252709624541627,0.00799138000197526,0.244140625,False
13.39,5,L5I,10.0,79.8828125,2.213182607214198,38.232421875,2.2646519701726677,0.4787475350574743,0.027526232970136736,0.008704559159005369,0.244140625,False
13.39,6,L6E,10.0,79.2724609375,2.341856014610372,39.0869140625,1.8680259138148225,0.49313873390980323,0.020502665178431512,0.006483512006766611,0.244140625,False
13.39,7,L6I,10.0,79.2236328125,1.936951535711573,39.0869140625,2.017999451392605,0.4938392748549004,0.032008313322685396,0.010121917415999793,0.244140625,False
13.64,0,L23E,10.0,78.857421875,2.3075271612561563,38.525390625,1.6227140078925153,0.489139285610041,0.02918004620205923,0.009227540822745307,0.244140625,False
13.64,1,L23I,10.0,79.150390625,2.0224250738293055,38.623046875,2.388755183457986,0.4886473705783675,0.03856460556850907,0.01219519906625013,0.244140625,False
13.64,2,L4E,10.0,78.8818359375,1.8104124361083158,39.94140625,1.8457347008248484,0.5065566698119766,0.025351947745320562,0.008016989799678333,0.244140625,False
13.64,3,L4I,10.0,79.443359375,2.5559086578715626,40.0390625,1.4095465556387348,0.504417995576671,0.022879942638533393,0.007235273147176811,0.244140625,False
13.64,4,L5E,10.0,77.490234375,1.3431432966001144,39.794921875,2.7669270833333335,0.5135771823952957,0.034831573971626846,0.011014710823897796,0.244140625,False
13.64,5,L5I,10.0,78.857421875,2.122136199610237,39.892578125,1.8564678870584468,0.5065222301052669,0.03334211938380146,0.010543703927006244,0.244140625,False
13.64,6,L6E,10.0,79.98046875,2.776961736551995,38.623046875,2.6714533125448345,0.4833588107857628,0.03606874033518262,0.011405937179236214,0.244140625,False
13.64,7,L6I,10.0,78.5888671875,1.4210112280429268,39.4287109375,2.0755941967540443,0.5017374019291002,0.025368276699840996,0.00802215346848772,0.244140625,True
14.15,0,L23E,10.0,77.880859375,1.8378238591530298,39.8193359375,2.4561458273279233,0.511185959887489,0.02677044998016719,0.008465559592493774,0.244140625,False
14.15,1,L23I,10.0,79.00390625,2.1102438812972584,39.7216796875,3.2081766792133326,0.5027538839239637,0.037768367429580264,0.011943406458359269,0.244140625,True
14.15,2,L4E,10.0,78.369140625,2.0230798982187586,40.673828125,2.0786232155888626,0.5197404938777218,0.03664875475115107,0.011589353842255477,0.244140625,False
14.15,3,L4I,10.0,79.4677734375,1.680654006190054,38.4033203125,1.9017563961255752,0.48341976363458167,0.025428483800097244,0.008041192625300104,0.244140625,False
14.15,4,L5E,10.0,79.052734375,2.661518531710752,40.0390625,2.0000334842845877,0.506929836580347,0.028977421993106562,0.009163465421807274,0.244140625,False
14.15,5,L5I,10.0,79.39453125,2.8698497104024994,39.794921875,2.452232938365782,0.5016605799153668,0.03358592176317145,0.010620801008784004,0.244140625,True
14.15,6,L6E,10.0,78.271484375,2.455471636151837,38.427734375,2.193343818739976,0.49142025599360784,0.03270391497514845,0.010341885972595805,0.244140625,False
14.15,7,L6I,10.0,77.8076171875,2.299044898194786,40.0146484375,2.8667326291205972,0.5148955893116967,0.04266842150642178,0.01349293961244056,0.244140625,False
14.41,0,L23E,10.0,78.7841796875,2.979115910308906,38.8427734375,2.1328757450972105,0.49335774212521566,0.02732873917694867,0.008642106137983316,0.244140625,False
14.41,1,L23I,10.0,79.00390625,2.229283029721866,39.0380859375,1.958035547869163,0.494545681542826,0.029276302534712473,0.009257979747785215,0.244140625,False
14.41,2,L4E,10.0,78.955078125,2.2529240199216507,39.6728515625,3.17539274334744,0.5020815196155661,0.03147561994737362,0.009953464979952982,0.244140625,True
14.41,3,L4I,10.0,78.857421875,2.5240987010531937,37.9638671875,2.2501296488767073,0.4820618235383714,0.0355374133079258,0.011237916820382422,0.244140625,False
14.41,4,L5E,10.0,79.443359375,2.699566860542217,38.623046875,2.4651621998899977,0.485954633331301,0.02143016005806627,0.006776811640545566,0.244140625,False
14.41,5,L5I,10.0,78.8818359375,2.14834502050014,39.794921875,2.7186349427880967,0.5045422312030052,0.03197141483509192,0.010110249089698709,0.244140625,False
14.41,6,L6E,10.0,77.7587890625,2.0238981307691875,39.5751953125,2.3794493017989,0.5094008143271631,0.03544051223234361,0.011207274009726436,0.244140625,False
14.41,7,L6I,10.0,79.2236328125,2.6351358819485964,41.015625,2.7955019591988393,0.5182579461369697,0.039814163390684755,0.012590343944865613,0.244140625,False
14.66,0,L23E,10.0,79.736328125,2.3138326751283795,38.8916015625,2.9657475865884377,0.4882643223611828,0.04211555395993185,0.01331810754331084,0.244140625,False
14.66,1,L23I,10.0,78.6865234375,2.9116605757802643,39.84375,2.5832288167176363,0.5066143844646565,0.0319551289286864,0.010105099033898531,0.244140625,False
14.66,2,L4E,10.0,77.63671875,1.695366752604139,39.5751953125,2.7075282147268953,0.509850473775877,0.03490835021594064,0.01103898960412031,0.244140625,False
14.66,3,L4I,10.0,78.3447265625,2.3822309830173953,38.818359375,3.0688000707950525,0.4956297411311287,0.03856015737351524,0.012193792423484423,0.244140625,False
14.66,4,L5E,10.0,78.7841796875,2.4142642741014013,39.0380859375,2.5094943429773733,0.49553250748822375,0.02882261236022767,0.009114510317444096,0.244140625,False
14.66,5,L5I,10.0,78.1494140625,1.5025616424378831,39.6484375,2.3898639118460485,0.5076948868446693,0.035319046957058974,0.011168863317074557,0.244140625,False
14.66,6,L6E,10.0,78.466796875,2.3337823344967346,39.6240234375,2.055716253420008,0.5053432183666944,0.029614349590953038,0.009364879613188737,0.244140625,False
14.66,7,L6I,10.0,78.61328125,2.2316583985680483,39.2822265625,2.027821051195375,0.500071715893321,0.029804922951837606,0.009425144201363585,0.244140625,True
14.92,0,L23E,10.0,79.2236328125,2.458301996580927,38.623046875,2.9019776072416303,0.4875085201260062,0.03308919285566744,0.01046372153604803,0.244140625,False
14.92,1,L23I,10.0,79.345703125,2.1684428050902063,39.2822265625,2.5094943429773733,0.4954766797719822,0.03530764190140905,0.011165256721805085,0.244140625,False
14.92,2,L4E,10.0,79.736328125,2.4581672914110086,38.3544921875,2.595122845991747,0.48127671709709796,0.03308905712138278,0.010463678613098416,0.244140625,False
14.92,3,L4I,10.0,79.8828125,1.7408518173334555,38.28125,1.6308561262858527,0.479269645464157,0.01896363866768582,0.005996829091432811,0.244140625,False
14.92,4,L5E,10.0,79.1259765625,2.957697589601552,39.6484375,2.8476096615892557,0.5019436736299878,0.044150000256445526,0.01396145595073859,0.244140625,True
14.92,5,L5I,10.0,78.61328125,2.752528405808555,39.8193359375,1.981570473901084,0.5068563986834225,0.026437858364400522,0.00836038488884395,0.244140625,False
14.92,6,L6E,10.0,78.7109375,2.3507472949063555,39.9169921875,2.0369451514947636,0.507475023354457,0.028396722218485593,0.008979832029352404,0.244140625,False
14.92,7,L6I,10.0,77.978515625,2.138302721343098,40.380859375,2.492945572727317,0.5181412528060936,0.03414196700598565,0.010796637953723431,0.244140625,False
15.17,0,L23E,10.0,78.9306640625,2.1191693766450723,38.9404296875,2.5063254548233225,0.4936616512928885,0.0344415874088054,0.010891386244360186,0.244140625,False
15.17,1,L23I,10.0,78.6865234375,1.986910744251833,37.646484375,1.7784880702666321,0.4786860328402286,0.02492223067700052,0.007881101331144181,0.244140625,False
15.17,2,L4E,10.0,78.22265625,1.2136296798377115,39.599609375,2.427259359675423,0.5064842009324492,0.034190239804699395,0.010811903153020058,0.244140625,False
15.17,3,L4I,10.0,79.7119140625,2.5637994794959904,40.2587890625,2.894322319000725,0.5059332188148329,0.04506431665716222,0.014250588183569786,0.244140625,False
15.17,4,L5E,10.0,79.2724609375,1.986910744251833,39.35546875,3.0073262932244766,0.4965217647597543,0.036933180962439825,0.011679297307647954,0.244140625,False
15.17,5,L5I,10.0,77.6123046875,1.6089836558350947,39.6240234375,2.3783357183510847,0.5109899312436236,0.03654123091450303,0.011555351819598709,0.244140625,False
15.17,6,L6E,10.0,77.9052734375,2.4962641034857813,39.6240234375,2.1034855511332844,0.5092307422279493,0.03369575992091348,0.010655534884030173,0.244140625,False
15.17,7,L6I,10.0,79.2724609375,2.183811772077,39.3310546875,1.5840945505379234,0.49627038063791984,0.018793721599970833,0.0059430965967011695,0.244140625,False
15.42,0,L23E,10.0,79.7119140625,1.9128677203032485,37.841796875,1.3858550102479168,0.47487169805785995,0.01775268292436331,0.005613891261976675,0.244140625,False
15.42,1,L23I,10.0,79.0771484375,2.4098712045699786,39.794921875,2.3614287318598484,0.5031989183905163,0.024518275895486864,0.007753359613014297,0.244140625,False
15.42,2,L4E,10.0,79.345703125,2.510945413499595,38.427734375,1.905756985639513,0.4848207432276346,0.02964164556741161,0.009373511358845479,0.244140625,False
15.42,3,L4I,10.0,77.7099609375,2.052492104237783,39.0625,3.088161777508183,0.5033030268920502,0.0464065856206576,0.014675050899289667,0.244140625,False
15.42,4,L5E,10.0,78.1494140625,2.538358150501959,39.0380859375,2.092120395198657,0.4994418969887701,0.01838741932283645,0.005814612535275409,0.244140625,True
15.42,5,L5I,10.0,77.8076171875,1.5183462072748566,40.0634765625,1.8856691644526273,0.5150731069024538,0.02600416574344519,0.008223239240181257,0.244140625,False
15.42,6,L6E,10.0,79.736328125,2.4146757146032836,39.9169921875,2.458301996580927,0.5010004036843427,0.03383730645197227,0.010700295827334326,0.244140625,True
15.42,7,L6I,10.0,78.61328125,2.6495476230631034,38.9404296875,2.774695169471406,0.49627863799605426,0.0444344128039062,0.014051395095249235,0.244140625,False
15.68,0,L23E,10.0,78.9794921875,2.141552305817182,38.232421875,2.403679866418959,0.48416906676628974,0.0292497433929343,0.00924958100971338,0.244140625,False
15.68,1,L23I,10.0,78.0029296875,2.0466758365819158,39.013671875,2.4163207760280776,0.5006879902108357,0.03774828108010874,0.011937054596938456,0.244140625,True
15.68,2,L4E,10.0,79.541015625,1.6429936501686053,38.8427734375,3.0481206624446027,0.48865209566455486,0.040929520247440544,0.012943050751989059,0.244140625,False
15.68,3,L4I,10.0,79.150390625,1.7710248058249276,38.3544921875,1.6130945047830334,0.4846870450159969,0.020587793480947216,0.006510431939695957,0.244140625,False
15.68,4,L5E,10.0,77.44140625,1.3656365210548849,38.3056640625,2.7415589919198817,0.4949415501794343,0.03864489043725813,0.0122205873709396,0.244140625,False
15.68,5,L5I,10.0,78.41796875,1.3801085238085986,38.37890625,1.9490517421774354,0.48951400505953496,0.025475557390906407,0.008056078601760077,0.244140625,False
15.68,6,L6E,10.0,79.5654296875,3.206937841474049,39.892578125,2.0237345107252023,0.5016878488430051,0.024234353017233663,0.007663575315503216,0.244140625,True
15.68,7,L6I,10.0,78.2958984375,1.5139781136229111,39.453125,1.8777502164504667,0.5038759610652059,0.021331556182891207,0.0067456303573783525,0.244140625,False
15.93,0,L23E,10.0,79.3212890625,2.3458118552923697,40.625,2.6749217686448747,0.512618766145609,0.03824197487531999,0.012093174282894484,0.244140625,False
