rate,trial,pop_idx,pop_name,fs,n_samples,freq_resolution_hz,f0_hz,f0_power,flow_hz,flow_power,flow_over_f0
07.03,4,2,L4E,1000.0,300000,0.244140625,83.0078125,0.029120727746507112,37.109375,0.13276469479097877,0.4470588235294118
07.03,4,3,L4I,1000.0,300000,0.244140625,76.66015625,0.013779648184003634,36.1328125,0.04544787373301868,0.4713375796178344
07.03,4,4,L5E,1000.0,300000,0.244140625,76.171875,0.01686005044225827,36.376953125,0.04704694134467422,0.4775641025641026
07.03,4,5,L5I,1000.0,300000,0.244140625,78.369140625,0.0034521518877056894,40.0390625,0.011435177920113003,0.5109034267912772
07.03,4,6,L6E,1000.0,300000,0.244140625,77.880859375,0.005785664485517757,43.212890625,0.01863982263658954,0.554858934169279
07.03,4,7,L6I,1000.0,300000,0.244140625,78.125,0.009440697897402735,40.771484375,0.031093406809372906,0.521875
07.03,5,0,L23E,1000.0,300000,0.244140625,82.763671875,0.004821281933207652,42.48046875,0.01734709593012232,0.5132743362831859
07.03,5,1,L23I,1000.0,300000,0.244140625,80.322265625,0.005077546322031888,39.794921875,0.019686081546925034,0.49544072948328266
07.03,5,2,L4E,1000.0,300000,0.244140625,76.904296875,0.035804728253754595,41.259765625,0.11205663097397132,0.5365079365079365
07.03,5,3,L4I,1000.0,300000,0.244140625,79.1015625,0.011393087793400966,42.96875,0.03421868950943594,0.5432098765432098
07.03,5,4,L5E,1000.0,300000,0.244140625,81.787109375,0.011685546257432955,39.794921875,0.046244514767538,0.48656716417910445
07.03,5,5,L5I,1000.0,300000,0.244140625,76.66015625,0.0034192674740140742,38.57421875,0.009913789356749737,0.5031847133757962
07.03,5,6,L6E,1000.0,300000,0.244140625,80.810546875,0.00613560347330203,37.59765625,0.024016709435286207,0.4652567975830816
07.03,5,7,L6I,1000.0,300000,0.244140625,80.322265625,0.0071094478439330845,36.1328125,0.030056215746052984,0.44984802431610943
07.03,6,0,L23E,1000.0,300000,0.244140625,80.078125,0.003024170451925307,39.0625,0.011255082168746572,0.4878048780487805
07.03,6,1,L23I,1000.0,300000,0.244140625,78.125,0.004293410655449773,38.0859375,0.013075526723918157,0.4875
07.03,6,2,L4E,1000.0,300000,0.244140625,76.904296875,0.024946720723388528,40.0390625,0.07571760428373421,0.5206349206349207
07.03,6,3,L4I,1000.0,300000,0.244140625,79.345703125,0.008563920065304714,39.306640625,0.03125619666716893,0.49538461538461537
07.03,6,4,L5E,1000.0,300000,0.244140625,79.1015625,0.011988124563217458,37.841796875,0.04535187874167909,0.4783950617283951
07.03,6,5,L5I,1000.0,300000,0.244140625,76.66015625,0.002813055298562466,39.794921875,0.008353142301399184,0.5191082802547771
07.03,6,6,L6E,1000.0,300000,0.244140625,76.171875,0.009868664569634703,37.109375,0.028339470468999723,0.48717948717948717
07.03,6,7,L6I,1000.0,300000,0.244140625,80.56640625,0.006262682721734204,41.748046875,0.020702190290811613,0.5181818181818182
07.03,7,0,L23E,1000.0,300000,0.244140625,78.61328125,0.006567516175984671,41.9921875,0.02357873627011947,0.5341614906832298
07.03,7,1,L23I,1000.0,300000,0.244140625,82.275390625,0.005416456877893806,43.45703125,0.021739477540530024,0.5281899109792285
07.03,7,2,L4E,1000.0,300000,0.244140625,77.392578125,0.03764234943304491,42.96875,0.10935548389835595,0.555205047318612
07.03,7,3,L4I,1000.0,300000,0.244140625,78.61328125,0.012299711323661783,37.109375,0.04463632775220163,0.4720496894409938
07.03,7,4,L5E,1000.0,300000,0.244140625,82.51953125,0.011654194797539126,37.841796875,0.04920987201335262,0.45857988165680474
07.03,7,5,L5I,1000.0,300000,0.244140625,79.833984375,0.0034403666305926044,43.212890625,0.01016683473098284,0.5412844036697247
07.03,7,6,L6E,1000.0,300000,0.244140625,78.857421875,0.006040723122954839,39.306640625,0.018729731561978963,0.4984520123839009
07.03,7,7,L6I,1000.0,300000,0.244140625,79.1015625,0.008371142433358632,42.236328125,0.028722501401902908,0.5339506172839507
07.03,8,0,L23E,1000.0,300000,0.244140625,75.68359375,0.00587929706520587,40.771484375,0.017285520511694647,0.5387096774193548
07.03,8,1,L23I,1000.0,300000,0.244140625,79.345703125,0.005489349273621409,36.62109375,0.01930280817916802,0.46153846153846156
07.03,8,2,L4E,1000.0,300000,0.244140625,78.369140625,0.028436490782795778,39.306640625,0.10280026046671026,0.5015576323987538
07.03,8,3,L4I,1000.0,300000,0.244140625,78.125,0.010521157737750104,41.748046875,0.03500987076966632,0.534375
07.03,8,4,L5E,1000.0,300000,0.244140625,79.833984375,0.01234513219781587,36.376953125,0.048927844153129535,0.45565749235474007
07.03,8,5,L5I,1000.0,300000,0.244140625,78.857421875,0.003146883624326328,39.55078125,0.010136488343629846,0.5015479876160991
07.03,8,6,L6E,1000.0,300000,0.244140625,82.03125,0.0061719224046163515,39.306640625,0.025238633536413525,0.4791666666666667
07.03,8,7,L6I,1000.0,300000,0.244140625,80.56640625,0.006683770399655688,39.0625,0.026153975311174138,0.48484848484848486
07.03,9,0,L23E,1000.0,300000,0.244140625,80.322265625,0.0013719934659998916,36.1328125,0.005489109902903438,0.44984802431610943
07.03,9,1,L23I,1000.0,300000,0.244140625,77.63671875,0.0031745664690416247,41.015625,0.009016823760086721,0.5283018867924528
07.03,9,2,L4E,1000.0,300000,0.244140625,77.63671875,0.01858760942039064,41.50390625,0.06055532290535669,0.5345911949685535
07.03,9,3,L4I,1000.0,300000,0.244140625,77.880859375,0.00823559312225994,40.771484375,0.022739953197325823,0.5235109717868338
07.03,9,4,L5E,1000.0,300000,0.244140625,83.251953125,0.011377127712371945,41.259765625,0.04101549622780974,0.49560117302052786
07.03,9,5,L5I,1000.0,300000,0.244140625,79.833984375,0.0018371770232985603,42.724609375,0.006290288257721538,0.5351681957186545
07.03,9,6,L6E,1000.0,300000,0.244140625,83.251953125,0.008567222441134024,40.0390625,0.03283243791805455,0.4809384164222874
07.03,9,7,L6I,1000.0,300000,0.244140625,76.904296875,0.0061352956414163435,41.9921875,0.01833323232339371,0.546031746031746
07.8,0,0,L23E,1000.0,300000,0.244140625,80.56640625,0.005745843638261942,36.376953125,0.02243843811845074,0.45151515151515154
07.8,0,1,L23I,1000.0,300000,0.244140625,81.54296875,0.0057998162342004726,40.771484375,0.021065885017686144,0.5
07.8,0,2,L4E,1000.0,300000,0.244140625,81.787109375,0.03241575885875896,41.50390625,0.11022562756873343,0.5074626865671642
07.8,0,3,L4I,1000.0,300000,0.244140625,76.904296875,0.012046065955105894,38.330078125,0.039355184156558545,0.4984126984126984
07.8,0,4,L5E,1000.0,300000,0.244140625,80.810546875,0.012255107373335315,43.45703125,0.041686930360805195,0.5377643504531722
07.8,0,5,L5I,1000.0,300000,0.244140625,77.63671875,0.0037044633766142292,41.50390625,0.010749655194607414,0.5345911949685535
07.8,0,6,L6E,1000.0,300000,0.244140625,77.392578125,0.006061495608790699,36.62109375,0.02238812747894612,0.47318611987381703
07.8,0,7,L6I,1000.0,300000,0.244140625,75.927734375,0.010129526522481771,37.841796875,0.031869175694923355,0.4983922829581994
07.8,1,0,L23E,1000.0,300000,0.244140625,79.58984375,0.007280181600477291,41.9921875,0.023193293769815226,0.5276073619631901
07.8,1,1,L23I,1000.0,300000,0.244140625,76.66015625,0.007129290050626541,43.212890625,0.022114191116209256,0.5636942675159236
07.8,1,2,L4E,1000.0,300000,0.244140625,80.322265625,0.03321584343209584,39.0625,0.12712397881883447,0.48632218844984804
07.8,1,3,L4I,1000.0,300000,0.244140625,81.0546875,0.01118458516849095,37.353515625,0.045566643014588744,0.4608433734939759
07.8,1,4,L5E,1000.0,300000,0.244140625,80.078125,0.015391467441368826,37.841796875,0.0487192865721036,0.4725609756097561
07.8,1,5,L5I,1000.0,300000,0.244140625,80.810546875,0.003343850671063052,42.48046875,0.0113926601834823,0.525679758308157
07.8,1,6,L6E,1000.0,300000,0.244140625,77.880859375,0.006578119203180912,40.52734375,0.019539182538262603,0.5203761755485894
07.8,1,7,L6I,1000.0,300000,0.244140625,82.03125,0.007050698305881869,36.865234375,0.032002100427471356,0.4494047619047619
07.8,2,0,L23E,1000.0,300000,0.244140625,83.984375,0.00390106854449958,37.109375,0.017840242829399215,0.4418604651162791
07.8,2,1,L23I,1000.0,300000,0.244140625,77.392578125,0.00576851491013493,37.353515625,0.01762646709165909,0.48264984227129337
07.8,2,2,L4E,1000.0,300000,0.244140625,77.1484375,0.033005123050683594,39.0625,0.10182778925926339,0.5063291139240507
07.8,2,3,L4I,1000.0,300000,0.244140625,77.1484375,0.010956209165781362,42.96875,0.03436847467906308,0.5569620253164557
07.8,2,4,L5E,1000.0,300000,0.244140625,82.275390625,0.011408289314436004,41.259765625,0.04387572048016409,0.5014836795252225
07.8,2,5,L5I,1000.0,300000,0.244140625,77.880859375,0.0030064339297912737,43.701171875,0.009209265835300058,0.5611285266457681
07.8,2,6,L6E,1000.0,300000,0.244140625,79.58984375,0.006776293118284555,36.376953125,0.02395994176515383,0.4570552147239264
07.8,2,7,L6I,1000.0,300000,0.244140625,83.740234375,0.0058320437130628035,40.0390625,0.025178600829075717,0.478134110787172
07.8,3,0,L23E,1000.0,300000,0.244140625,78.61328125,0.00429633069252156,37.841796875,0.01494153629688577,0.4813664596273292
07.8,3,1,L23I,1000.0,300000,0.244140625,76.416015625,0.005426978398590802,38.330078125,0.016196170084148843,0.5015974440894568
07.8,3,2,L4E,1000.0,300000,0.244140625,81.787109375,0.024577514623415564,41.015625,0.08729597033945379,0.5014925373134328
07.8,3,3,L4I,1000.0,300000,0.244140625,77.392578125,0.010640710291281072,41.015625,0.03315315945213109,0.5299684542586751
07.8,3,4,L5E,1000.0,300000,0.244140625,76.904296875,0.015352178940057122,43.9453125,0.04299886700635377,0.5714285714285714
07.8,3,5,L5I,1000.0,300000,0.244140625,80.56640625,0.0024296250929932172,36.62109375,0.009835338837754679,0.45454545454545453
07.8,3,6,L6E,1000.0,300000,0.244140625,81.298828125,0.007064742865067037,35.888671875,0.027863622953260926,0.44144144144144143
07.8,3,7,L6I,1000.0,300000,0.244140625,78.369140625,0.0072265306124803825,41.259765625,0.022857948588924405,0.5264797507788161
07.8,4,0,L23E,1000.0,300000,0.244140625,76.904296875,0.006317470045067579,36.865234375,0.020669263173728455,0.4793650793650794
07.8,4,1,L23I,1000.0,300000,0.244140625,83.0078125,0.005056575745297064,40.0390625,0.017567184841527805,0.4823529411764706
07.8,4,2,L4E,1000.0,300000,0.244140625,78.61328125,0.03352490034161598,40.0390625,0.11124712085889546,0.5093167701863354
07.8,4,3,L4I,1000.0,300000,0.244140625,81.0546875,0.009661120122526068,39.306640625,0.04285151821036052,0.48493975903614456
07.8,4,4,L5E,1000.0,300000,0.244140625,78.369140625,0.014201003736806836,41.015625,0.04542982428837313,0.5233644859813084
07.8,4,5,L5I,1000.0,300000,0.244140625,82.275390625,0.0027789635076610297,43.212890625,0.010418677181013651,0.5252225519287834
07.8,4,6,L6E,1000.0,300000,0.244140625,77.392578125,0.0070603097647409015,42.48046875,0.019077262888144327,0.5488958990536278
07.8,4,7,L6I,1000.0,300000,0.244140625,83.251953125,0.006884950306144737,37.109375,0.0290933472158826,0.44574780058651026
07.8,5,0,L23E,1000.0,300000,0.244140625,78.125,0.0052304797534564115,37.353515625,0.01887840205458493,0.478125
07.8,5,1,L23I,1000.0,300000,0.244140625,76.904296875,0.006118086460131801,40.52734375,0.018701806554958445,0.526984126984127
07.8,5,2,L4E,1000.0,300000,0.244140625,78.369140625,0.031666491298994605,38.57421875,0.11165139493487852,0.49221183800623053
07.8,5,3,L4I,1000.0,300000,0.244140625,78.857421875,0.011547232181772615,38.0859375,0.03715633580703067,0.48297213622291024
07.8,5,4,L5E,1000.0,300000,0.244140625,75.927734375,0.013932991024127503,40.0390625,0.04553299380347772,0.5273311897106109
07.8,5,5,L5I,1000.0,300000,0.244140625,75.927734375,0.0033954407621028275,35.888671875,0.01157753610294757,0.47266881028938906
07.8,5,6,L6E,1000.0,300000,0.244140625,78.369140625,0.007019913374961534,41.748046875,0.022261165707397005,0.5327102803738317
07.8,5,7,L6I,1000.0,300000,0.244140625,78.857421875,0.0076953147158261796,36.62109375,0.027296836918539805,0.46439628482972134
07.8,6,0,L23E,1000.0,300000,0.244140625,76.66015625,0.007288026325095706,41.015625,0.020896283664582196,0.535031847133758
07.8,6,1,L23I,1000.0,300000,0.244140625,83.740234375,0.00447753235043545,41.9921875,0.020585153698169847,0.5014577259475219
07.8,6,2,L4E,1000.0,300000,0.244140625,77.880859375,0.03380097460582989,40.771484375,0.11902707410555172,0.5235109717868338
07.8,6,3,L4I,1000.0,300000,0.244140625,79.1015625,0.012274442713180293,40.0390625,0.040357412344719915,0.5061728395061729
07.8,6,4,L5E,1000.0,300000,0.244140625,77.1484375,0.01598326186698977,36.376953125,0.049109905462260614,0.47151898734177217
07.8,6,5,L5I,1000.0,300000,0.244140625,81.298828125,0.0029891290697815487,40.283203125,0.011527271220238782,0.4954954954954955
07.8,6,6,L6E,1000.0,300000,0.244140625,82.51953125,0.00521667397227872,43.701171875,0.020029610999940214,0.5295857988165681
07.8,6,7,L6I,1000.0,300000,0.244140625,78.125,0.008731304205352685,37.353515625,0.029340434195091945,0.478125
07.8,7,0,L23E,1000.0,300000,0.244140625,82.275390625,0.0040785721344041796,38.57421875,0.015461658587883913,0.4688427299703264
07.8,7,1,L23I,1000.0,300000,0.244140625,77.880859375,0.004731743111096328,40.0390625,0.01764868204434912,0.5141065830721003
07.8,7,2,L4E,1000.0,300000,0.244140625,77.1484375,0.03285294294296576,37.841796875,0.09584415276305895,0.49050632911392406
07.8,7,3,L4I,1000.0,300000,0.244140625,77.392578125,0.010644648693826987,40.283203125,0.032026153156403496,0.5205047318611987
07.8,7,4,L5E,1000.0,300000,0.244140625,82.763671875,0.011611323283003542,38.57421875,0.04320069017311015,0.46607669616519176
07.8,7,5,L5I,1000.0,300000,0.244140625,77.392578125,0.003078114122115592,42.236328125,0.008476756572448181,0.5457413249211357
07.8,7,6,L6E,1000.0,300000,0.244140625,77.1484375,0.008047001798166028,43.45703125,0.025217987970600875,0.5632911392405063
07.8,7,7,L6I,1000.0,300000,0.244140625,77.392578125,0.008302721454240889,36.62109375,0.024712640429377167,0.47318611987381703
07.8,8,0,L23E,1000.0,300000,0.244140625,80.078125,0.0028299242176598248,41.748046875,0.00847453247256947,0.5213414634146342
07.8,8,1,L23I,1000.0,300000,0.244140625,76.904296875,0.0039915766839966746,37.59765625,0.013092165962690298,0.4888888888888889
07.8,8,2,L4E,1000.0,300000,0.244140625,82.51953125,0.01950187725323257,36.376953125,0.08252781333677112,0.4408284023668639
07.8,8,3,L4I,1000.0,300000,0.244140625,80.322265625,0.007538984239994806,42.48046875,0.024984934160329365,0.5288753799392097
07.8,8,4,L5E,1000.0,300000,0.244140625,78.61328125,0.012555503329522282,38.57421875,0.040819872413088876,0.4906832298136646
07.8,8,5,L5I,1000.0,300000,0.244140625,83.251953125,0.0019793738904189903,41.259765625,0.007967731460614958,0.49560117302052786
07.8,8,6,L6E,1000.0,300000,0.244140625,81.0546875,0.007915620233104957,42.724609375,0.028476599396457216,0.5271084337349398
07.8,8,7,L6I,1000.0,300000,0.244140625,83.251953125,0.004430689243352294,40.283203125,0.019773609823301452,0.4838709677419355
07.8,9,0,L23E,1000.0,300000,0.244140625,76.66015625,0.003635817355372431,40.0390625,0.010821704844325018,0.5222929936305732
07.8,9,1,L23I,1000.0,300000,0.244140625,78.369140625,0.004373491283221008,41.9921875,0.013669980420052028,0.5358255451713395
07.8,9,2,L4E,1000.0,300000,0.244140625,79.345703125,0.026870503721262935,37.353515625,0.08583567761172896,0.4707692307692308
07.8,9,3,L4I,1000.0,300000,0.244140625,81.298828125,0.008119373572493737,36.1328125,0.03247791490244783,0.4444444444444444
07.8,9,4,L5E,1000.0,300000,0.244140625,75.927734375,0.013209099269658773,39.0625,0.042071083227415526,0.5144694533762058
07.8,9,5,L5I,1000.0,300000,0.244140625,79.58984375,0.002432630619079473,37.353515625,0.009122925786674634,0.46932515337423314
07.8,9,6,L6E,1000.0,300000,0.244140625,76.416015625,0.009038532282955139,40.0390625,0.026211402674358376,0.5239616613418531
07.8,9,7,L6I,1000.0,300000,0.244140625,75.927734375,0.007581914257559807,36.62109375,0.023076531498599142,0.48231511254019294
07.29,0,0,L23E,1000.0,300000,0.244140625,83.0078125,0.0026255413736297794,38.330078125,0.010299154085087983,0.46176470588235297
07.29,0,1,L23I,1000.0,300000,0.244140625,77.1484375,0.004203219949628775,36.376953125,0.013217697429095347,0.47151898734177217
07.29,0,2,L4E,1000.0,300000,0.244140625,77.392578125,0.023735663197001957,41.259765625,0.0779822028825042,0.5331230283911672
07.29,0,3,L4I,1000.0,300000,0.244140625,80.078125,0.007898113046127921,38.330078125,0.028886884012661564,0.47865853658536583
07.29,0,4,L5E,1000.0,300000,0.244140625,76.904296875,0.013422635014015239,41.259765625,0.04406725028343352,0.5365079365079365
07.29,0,5,L5I,1000.0,300000,0.244140625,80.078125,0.0024095280712775726,38.818359375,0.009085053091865313,0.4847560975609756
07.29,0,6,L6E,1000.0,300000,0.244140625,81.0546875,0.007755329710399959,41.015625,0.02764873440770762,0.5060240963855421
07.29,0,7,L6I,1000.0,300000,0.244140625,78.857421875,0.0067821508735961536,39.55078125,0.022882183021142193,0.5015479876160991
07.29,1,0,L23E,1000.0,300000,0.244140625,77.392578125,0.006346664231265865,40.771484375,0.020067514147603514,0.526813880126183
07.29,1,1,L23I,1000.0,300000,0.244140625,78.61328125,0.006566375232140095,39.0625,0.020436023872967918,0.4968944099378882
07.29,1,2,L4E,1000.0,300000,0.244140625,75.68359375,0.03556815504875819,40.52734375,0.1100666405619527,0.535483870967742
07.29,1,3,L4I,1000.0,300000,0.244140625,77.392578125,0.010736620575184399,41.015625,0.034390355911018924,0.5299684542586751
07.29,1,4,L5E,1000.0,300000,0.244140625,79.345703125,0.013777381800965577,39.306640625,0.04732459036047271,0.49538461538461537
07.29,1,5,L5I,1000.0,300000,0.244140625,79.58984375,0.002896897952445834,38.330078125,0.010702654806327495,0.4815950920245399
07.29,1,6,L6E,1000.0,300000,0.244140625,81.54296875,0.00585160885481942,39.0625,0.023398480802289796,0.47904191616766467
07.29,1,7,L6I,1000.0,300000,0.244140625,75.68359375,0.008434321550473902,36.1328125,0.029173091704249057,0.4774193548387097
07.29,2,0,L23E,1000.0,300000,0.244140625,76.416015625,0.0041759365366305454,36.865234375,0.012509482528113295,0.48242811501597443
07.29,2,1,L23I,1000.0,300000,0.244140625,83.251953125,0.00413846839177398,39.794921875,0.015480119045020469,0.4780058651026393
07.29,2,2,L4E,1000.0,300000,0.244140625,79.1015625,0.025725751755415832,37.109375,0.09555198663799151,0.4691358024691358
07.29,2,3,L4I,1000.0,300000,0.244140625,76.416015625,0.010963925786126509,41.50390625,0.029922134060875048,0.5431309904153354
07.29,2,4,L5E,1000.0,300000,0.244140625,76.416015625,0.01579909490222207,42.236328125,0.04027930237639827,0.5527156549520766
07.29,2,5,L5I,1000.0,300000,0.244140625,77.880859375,0.0026051990655801345,40.52734375,0.008882748031158134,0.5203761755485894
07.29,2,6,L6E,1000.0,300000,0.244140625,80.322265625,0.008320971809442702,42.48046875,0.025991004440305058,0.5288753799392097
07.29,2,7,L6I,1000.0,300000,0.244140625,80.56640625,0.006294731553397505,38.57421875,0.024954545786324864,0.47878787878787876
07.29,3,0,L23E,1000.0,300000,0.244140625,75.927734375,0.010994894284870545,35.888671875,0.03145289628020011,0.47266881028938906
07.29,3,1,L23I,1000.0,300000,0.244140625,79.1015625,0.007958668961889358,35.888671875,0.02826379437783951,0.4537037037037037
07.29,3,2,L4E,1000.0,300000,0.244140625,76.171875,0.04510800949950242,39.306640625,0.15247202839831733,0.5160256410256411
07.29,3,3,L4I,1000.0,300000,0.244140625,76.66015625,0.015346906691248049,43.45703125,0.04429283996241497,0.5668789808917197
07.29,3,4,L5E,1000.0,300000,0.244140625,75.68359375,0.016594776952399103,40.283203125,0.04950924904443113,0.532258064516129
07.29,3,5,L5I,1000.0,300000,0.244140625,80.56640625,0.003847354167534806,36.376953125,0.01606641782130043,0.45151515151515154
07.29,3,6,L6E,1000.0,300000,0.244140625,83.251953125,0.003952153480119724,36.1328125,0.01772994207144738,0.4340175953079179
07.29,3,7,L6I,1000.0,300000,0.244140625,80.322265625,0.009103455139802886,37.841796875,0.03356874199289667,0.47112462006079026
07.29,4,0,L23E,1000.0,300000,0.244140625,82.763671875,0.0005396499947608252,37.59765625,0.0019851030650781232,0.45427728613569324
07.29,4,1,L23I,1000.0,300000,0.244140625,77.880859375,0.0023925482134397077,37.59765625,0.00740604599535294,0.4827586206896552
07.29,4,2,L4E,1000.0,300000,0.244140625,78.61328125,0.013795071100265472,43.45703125,0.040819781373114455,0.5527950310559007
07.29,4,3,L4I,1000.0,300000,0.244140625,77.63671875,0.00550279345988123,41.9921875,0.01974290802451806,0.5408805031446541
07.29,4,4,L5E,1000.0,300000,0.244140625,83.740234375,0.009704701155325358,41.259765625,0.041740992698540695,0.49271137026239065
07.29,4,5,L5I,1000.0,300000,0.244140625,77.1484375,0.0018135958598031248,40.52734375,0.00545757533439651,0.5253164556962026
07.29,4,6,L6E,1000.0,300000,0.244140625,79.1015625,0.010868708564573747,41.015625,0.0331994184094278,0.5185185185185185
07.29,4,7,L6I,1000.0,300000,0.244140625,79.833984375,0.004734977710575687,42.724609375,0.014745044202855795,0.5351681957186545
07.29,5,0,L23E,1000.0,300000,0.244140625,77.1484375,0.0027913666856025357,41.015625,0.008047406939950104,0.5316455696202531
07.29,5,1,L23I,1000.0,300000,0.244140625,76.904296875,0.003703494126042068,37.353515625,0.012874850770343985,0.4857142857142857
07.29,5,2,L4E,1000.0,300000,0.244140625,76.171875,0.023414134255315067,38.818359375,0.07486238099413545,0.5096153846153846
07.29,5,3,L4I,1000.0,300000,0.244140625,79.345703125,0.007856702795538816,39.794921875,0.027578567569832513,0.5015384615384615
07.29,5,4,L5E,1000.0,300000,0.244140625,78.61328125,0.012880330448669819,39.55078125,0.04183232755614148,0.5031055900621118
07.29,5,5,L5I,1000.0,300000,0.244140625,76.904296875,0.0024580757126238533,36.865234375,0.007755251442952278,0.4793650793650794
07.29,5,6,L6E,1000.0,300000,0.244140625,80.078125,0.008439669598599979,37.109375,0.02844637882842217,0.4634146341463415
07.29,5,7,L6I,1000.0,300000,0.244140625,80.078125,0.005659765205554136,36.376953125,0.022994141642247175,0.45426829268292684
07.29,6,0,L23E,1000.0,300000,0.244140625,83.251953125,0.0029479806001078837,43.45703125,0.009833745604163557,0.5219941348973607
07.29,6,1,L23I,1000.0,300000,0.244140625,77.1484375,0.004757876291946696,36.376953125,0.016779296297656128,0.47151898734177217
07.29,6,2,L4E,1000.0,300000,0.244140625,76.416015625,0.027957425291584927,40.52734375,0.08516244089209862,0.5303514376996805
07.29,6,3,L4I,1000.0,300000,0.244140625,80.078125,0.008856406732545704,38.0859375,0.033014032951707295,0.47560975609756095
07.29,6,4,L5E,1000.0,300000,0.244140625,79.833984375,0.011779609910227622,41.015625,0.0416500745195802,0.5137614678899083
07.29,6,5,L5I,1000.0,300000,0.244140625,81.0546875,0.002238355216721134,37.841796875,0.008985592077461128,0.46686746987951805
07.29,6,6,L6E,1000.0,300000,0.244140625,77.1484375,0.008825993598774303,41.50390625,0.025591365836639374,0.5379746835443038
07.29,6,7,L6I,1000.0,300000,0.244140625,81.54296875,0.006811254850392192,42.96875,0.023686689086477714,0.5269461077844312
07.29,7,0,L23E,1000.0,300000,0.244140625,80.322265625,0.0006252727882138339,39.0625,0.0020771719493120878,0.48632218844984804
07.29,7,1,L23I,1000.0,300000,0.244140625,77.63671875,0.0024595944504480203,40.52734375,0.006847649356191781,0.5220125786163522
07.29,7,2,L4E,1000.0,300000,0.244140625,78.125,0.013608356989531901,35.64453125,0.04760884761496871,0.45625
07.29,7,3,L4I,1000.0,300000,0.244140625,77.1484375,0.006736313262180033,36.1328125,0.02180476628725253,0.46835443037974683
07.29,7,4,L5E,1000.0,300000,0.244140625,79.1015625,0.01285074067417135,39.55078125,0.04295048510758553,0.5
07.29,7,5,L5I,1000.0,300000,0.244140625,81.54296875,0.001661711343912744,36.1328125,0.005605275593023362,0.4431137724550898
07.29,7,6,L6E,1000.0,300000,0.244140625,77.880859375,0.010756982667723692,39.306640625,0.03482382815228088,0.5047021943573667
07.29,7,7,L6I,1000.0,300000,0.244140625,80.078125,0.0045837159996998215,41.748046875,0.01609186097108538,0.5213414634146342
07.29,8,0,L23E,1000.0,300000,0.244140625,79.1015625,0.005508361701245464,36.376953125,0.019900779956467277,0.45987654320987653
07.29,8,1,L23I,1000.0,300000,0.244140625,76.904296875,0.007037377306170447,43.212890625,0.019108509737159208,0.5619047619047619
07.29,8,2,L4E,1000.0,300000,0.244140625,77.63671875,0.035766523181143324,35.64453125,0.12181211886764519,0.4591194968553459
07.29,8,3,L4I,1000.0,300000,0.244140625,76.416015625,0.012131637166225444,35.888671875,0.04163520512285643,0.4696485623003195
07.29,8,4,L5E,1000.0,300000,0.244140625,79.833984375,0.01330049150866038,37.841796875,0.04698233141071811,0.4740061162079511
07.29,8,5,L5I,1000.0,300000,0.244140625,76.66015625,0.0037636732460167594,40.52734375,0.010891659503666006,0.5286624203821656
07.29,8,6,L6E,1000.0,300000,0.244140625,79.1015625,0.006748520799736173,40.0390625,0.02128714227931385,0.5061728395061729
07.29,8,7,L6I,1000.0,300000,0.244140625,76.66015625,0.009223158278489449,41.259765625,0.028441763892899825,0.5382165605095541
07.29,9,0,L23E,1000.0,300000,0.244140625,75.68359375,0.006992651751004475,38.0859375,0.024019799075538993,0.5032258064516129
07.29,9,1,L23I,1000.0,300000,0.244140625,76.171875,0.007284175895842427,39.55078125,0.021588556696513488,0.5192307692307693
07.29,9,2,L4E,1000.0,300000,0.244140625,81.298828125,0.03250155291900842,42.236328125,0.11532394567980644,0.5195195195195195
07.29,9,3,L4I,1000.0,300000,0.244140625,78.125,0.011653344051550545,36.1328125,0.03877233243548297,0.4625
07.29,9,4,L5E,1000.0,300000,0.244140625,76.66015625,0.014448217596558023,38.57421875,0.04383375189297745,0.5031847133757962
07.29,9,5,L5I,1000.0,300000,0.244140625,79.58984375,0.0030367307747037856,36.1328125,0.011873065512589721,0.4539877300613497
07.29,9,6,L6E,1000.0,300000,0.244140625,79.345703125,0.00601951572193983,37.353515625,0.020188600157521826,0.4707692307692308
07.29,9,7,L6I,1000.0,300000,0.244140625,76.416015625,0.009455336596936833,44.189453125,0.02497061531919881,0.5782747603833865
07.54,0,0,L23E,1000.0,300000,0.244140625,80.078125,0.0024902921217378926,42.724609375,0.009096679404670637,0.5335365853658537
07.54,0,1,L23I,1000.0,300000,0.244140625,77.392578125,0.003803489390856302,38.330078125,0.012454335623671443,0.4952681388012618
07.54,0,2,L4E,1000.0,300000,0.244140625,75.927734375,0.024677444448373352,39.55078125,0.07308204360052971,0.5209003215434084
07.54,0,3,L4I,1000.0,300000,0.244140625,79.833984375,0.007993914127863008,36.865234375,0.031942424778965625,0.4617737003058104
07.54,0,4,L5E,1000.0,300000,0.244140625,76.66015625,0.013921541439003484,36.865234375,0.046466656746911084,0.48089171974522293
07.54,0,5,L5I,1000.0,300000,0.244140625,77.880859375,0.002483076510027549,41.748046875,0.007289129859300731,0.5360501567398119
07.54,0,6,L6E,1000.0,300000,0.244140625,78.369140625,0.009084307861748422,44.189453125,0.027464626999547898,0.5638629283489096
07.54,0,7,L6I,1000.0,300000,0.244140625,77.880859375,0.006205093049082909,37.59765625,0.024436431312954802,0.4827586206896552
07.54,1,0,L23E,1000.0,300000,0.244140625,81.54296875,0.006552456674459829,35.64453125,0.027932772399107537,0.437125748502994
